MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
1,5,1/13/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1711.0,32.0,0,0,N,111.0,607,0.0,32.0,0.0,0.0
1,5,1/20/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1717.0,42.0,0,0,N,102.0,607,0.0,42.0,0.0,0.0
1,5,1/20/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2237.0,12.0,0,0,N,114.0,607,,,,0.0
1,5,1/20/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1423.0,-6.0,0,0,N,73.0,209,,,,0.0
1,5,1/20/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2307.0,0.0,0,0,N,72.0,209,,,,0.0
1,5,1/20/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1857.0,-2.0,0,0,N,161.0,1053,,,,0.0
1,5,1/20/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2333.0,-21.0,0,0,N,84.0,209,,,,0.0
1,5,1/20/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,2014.0,133.0,0,0,N,86.0,209,0.0,12.0,1.0,0.0
1,5,1/20/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1052.0,-23.0,0,0,N,85.0,209,,,,0.0
1,5,1/20/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2108.0,-9.0,0,0,N,113.0,607,,,,0.0
1,5,1/20/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1718.0,39.0,0,0,N,111.0,607,29.0,10.0,0.0,0.0
1,5,1/27/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1749.0,74.0,0,0,N,102.0,607,0.0,74.0,0.0,0.0
1,5,1/27/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2321.0,56.0,0,0,N,114.0,607,0.0,0.0,56.0,0.0
1,5,1/27/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1416.0,-13.0,0,0,N,73.0,209,,,,0.0
1,5,1/27/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2311.0,4.0,0,0,N,72.0,209,,,,0.0
1,5,1/27/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1850.0,-9.0,0,0,N,161.0,1053,,,,0.0
1,5,1/27/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2350.0,-4.0,0,0,N,84.0,209,,,,0.0
1,5,1/27/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1826.0,25.0,0,0,N,86.0,209,0.0,7.0,9.0,0.0
1,5,1/27/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1057.0,-18.0,0,0,N,85.0,209,,,,0.0
1,5,1/27/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2116.0,-1.0,0,0,N,113.0,607,,,,0.0
1,5,1/27/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1827.0,108.0,0,0,N,111.0,607,0.0,68.0,27.0,0.0
1,6,1/7/23 0:00,AA,3518,MQ,3518,ORD,SYR,1357,1642,1637.0,-5.0,0,0,N,105.0,607,,,,0.0
1,6,1/7/23 0:00,AA,4337,YX,4337,ORD,SYR,1915,2205,2223.0,18.0,0,0,N,110.0,607,0.0,4.0,14.0,0.0
1,6,1/7/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1420.0,-9.0,0,0,N,73.0,209,,,,0.0
1,6,1/7/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2312.0,5.0,0,0,N,72.0,209,,,,0.0
1,6,1/7/23 0:00,B6,656,B6,656,MCO,SYR,1745,2025,2038.0,13.0,0,0,N,160.0,1053,,,,0.0
1,6,1/7/23 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2219.0,-22.0,0,0,N,91.0,209,,,,0.0
1,6,1/7/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2156.0,39.0,0,0,N,113.0,607,0.0,0.0,39.0,0.0
1,6,1/7/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1638.0,-1.0,0,0,N,111.0,607,,,,0.0
1,6,1/7/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1346.0,1.0,0,0,N,160.0,1053,,,,0.0
1,6,1/14/23 0:00,AA,4429,YX,4429,ORD,SYR,1504,1756,1751.0,-5.0,0,0,N,112.0,607,,,,0.0
1,6,1/14/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1423.0,-6.0,0,0,N,73.0,209,,,,0.0
1,6,1/14/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,16.0,69.0,0,0,N,72.0,209,0.0,7.0,19.0,0.0
1,6,1/14/23 0:00,B6,656,B6,656,MCO,SYR,1745,2025,2207.0,102.0,0,0,N,160.0,1053,0.0,23.0,19.0,0.0
1,6,1/14/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,202.0,128.0,0,0,N,84.0,209,0.0,0.0,105.0,0.0
1,6,1/14/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1835.0,34.0,0,0,N,86.0,209,0.0,0.0,34.0,0.0
1,6,1/14/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1131.0,16.0,0,0,N,85.0,209,0.0,16.0,0.0,0.0
1,6,1/14/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2225.0,68.0,0,0,N,113.0,607,0.0,0.0,68.0,0.0
1,6,1/14/23 0:00,UA,4471,G7,4471,ORD,SYR,1348,1637,1711.0,34.0,0,0,N,109.0,607,0.0,12.0,0.0,0.0
1,6,1/14/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1402.0,17.0,0,0,N,160.0,1053,0.0,17.0,0.0,0.0
1,6,1/21/23 0:00,AA,4429,YX,4429,ORD,SYR,1504,1756,1742.0,-14.0,0,0,N,112.0,607,,,,0.0
1,6,1/21/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1444.0,15.0,0,0,N,73.0,209,0.0,0.0,3.0,0.0
1,6,1/21/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2249.0,-18.0,0,0,N,72.0,209,,,,0.0
1,6,1/21/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1942.0,43.0,0,0,N,161.0,1053,0.0,0.0,0.0,0.0
1,6,1/21/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,7.0,13.0,0,0,N,84.0,209,,,,0.0
1,6,1/21/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1829.0,28.0,0,0,N,86.0,209,0.0,0.0,23.0,0.0
1,6,1/21/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1049.0,-26.0,0,0,N,85.0,209,,,,0.0
1,6,1/21/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2109.0,-8.0,0,0,N,113.0,607,,,,0.0
1,6,1/21/23 0:00,UA,4471,G7,4471,ORD,SYR,1348,1637,1635.0,-2.0,0,0,N,109.0,607,,,,0.0
1,6,1/21/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1337.0,-8.0,0,0,N,160.0,1053,,,,0.0
1,6,1/28/23 0:00,AA,4429,YX,4429,ORD,SYR,1504,1756,1805.0,9.0,0,0,N,112.0,607,,,,0.0
1,6,1/28/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1426.0,-3.0,0,0,N,73.0,209,,,,0.0
1,6,1/28/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2318.0,11.0,0,0,N,72.0,209,,,,0.0
1,6,1/28/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1840.0,-19.0,0,0,N,161.0,1053,,,,0.0
1,6,1/28/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2327.0,-27.0,0,0,N,84.0,209,,,,0.0
1,6,1/28/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1740.0,-21.0,0,0,N,86.0,209,,,,0.0
1,6,1/28/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1056.0,-19.0,0,0,N,85.0,209,,,,0.0
1,6,1/28/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2107.0,-10.0,0,0,N,113.0,607,,,,0.0
1,6,1/28/23 0:00,UA,4471,G7,4471,ORD,SYR,1348,1637,1649.0,12.0,0,0,N,109.0,607,,,,0.0
1,6,1/28/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1348.0,3.0,0,0,N,160.0,1053,,,,0.0
1,7,1/1/23 0:00,AA,3392,MQ,3392,ORD,SYR,1825,2116,2108.0,-8.0,0,0,N,111.0,607,,,,0.0
1,7,1/1/23 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1537.0,-25.0,0,0,N,117.0,607,,,,0.0
1,7,1/1/23 0:00,B6,116,B6,116,JFK,SYR,1335,1448,1511.0,23.0,0,0,N,73.0,209,0.0,0.0,13.0,0.0
1,7,1/1/23 0:00,B6,2516,B6,2516,JFK,SYR,2230,2341,2325.0,-16.0,0,0,N,71.0,209,,,,0.0
1,7,1/1/23 0:00,B6,656,B6,656,MCO,SYR,1545,1828,1905.0,37.0,0,0,N,163.0,1053,0.0,29.0,5.0,0.0
1,7,1/1/23 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2213.0,-28.0,0,0,N,91.0,209,,,,0.0
1,7,1/1/23 0:00,UA,2645,UA,2645,ORD,SYR,2110,2357,2347.0,-10.0,0,0,N,107.0,607,,,,0.0
1,7,1/1/23 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1605.0,-22.0,0,0,N,117.0,607,,,,0.0
1,7,1/8/23 0:00,AA,3392,MQ,3392,ORD,SYR,1805,2057,2059.0,2.0,0,0,N,112.0,607,,,,0.0
1,7,1/8/23 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1604.0,2.0,0,0,N,117.0,607,,,,0.0
1,7,1/8/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1420.0,-9.0,0,0,N,73.0,209,,,,0.0
1,7,1/8/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2310.0,3.0,0,0,N,72.0,209,,,,0.0
1,7,1/8/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1908.0,9.0,0,0,N,161.0,1053,,,,0.0
1,7,1/8/23 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2325.0,-33.0,0,0,N,88.0,209,,,,0.0
1,7,1/8/23 0:00,DL,5114,9E,5114,JFK,SYR,1620,1748,1739.0,-9.0,0,0,N,88.0,209,,,,0.0
1,7,1/8/23 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1053.0,-21.0,0,0,N,84.0,209,,,,0.0
1,7,1/8/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2105.0,-12.0,0,0,N,113.0,607,,,,0.0
1,7,1/8/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1641.0,2.0,0,0,N,111.0,607,,,,0.0
1,7,1/15/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1637.0,2.0,0,0,N,102.0,607,,,,0.0
1,7,1/15/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2242.0,17.0,0,0,N,114.0,607,0.0,17.0,0.0,0.0
1,7,1/15/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1431.0,2.0,0,0,N,73.0,209,,,,0.0
1,7,1/15/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2301.0,-6.0,0,0,N,72.0,209,,,,0.0
1,7,1/15/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1903.0,4.0,0,0,N,161.0,1053,,,,0.0
1,7,1/15/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,234.0,160.0,0,0,N,84.0,209,0.0,79.0,63.0,0.0
1,7,1/15/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,2240.0,279.0,0,0,N,86.0,209,0.0,0.0,78.0,0.0
1,7,1/15/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1122.0,7.0,0,0,N,85.0,209,,,,0.0
1,7,1/15/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2257.0,100.0,0,0,N,113.0,607,0.0,27.0,73.0,0.0
1,7,1/15/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1634.0,-5.0,0,0,N,111.0,607,,,,0.0
1,7,1/22/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1803.0,88.0,0,0,N,102.0,607,12.0,26.0,50.0,0.0
1,7,1/22/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2212.0,-13.0,0,0,N,114.0,607,,,,0.0
1,7,1/22/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1420.0,-9.0,0,0,N,73.0,209,,,,0.0
1,7,1/22/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,11.0,64.0,0,0,N,72.0,209,0.0,2.0,17.0,0.0
1,7,1/22/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1853.0,-6.0,0,0,N,161.0,1053,,,,0.0
1,7,1/22/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,944.0,590.0,0,0,N,84.0,209,0.0,0.0,0.0,0.0
1,7,1/22/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1822.0,21.0,0,0,N,86.0,209,0.0,0.0,0.0,0.0
1,7,1/22/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1133.0,18.0,0,0,N,85.0,209,0.0,9.0,0.0,0.0
1,7,1/22/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2101.0,-16.0,0,0,N,113.0,607,,,,0.0
1,7,1/22/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1712.0,33.0,0,0,N,111.0,607,0.0,33.0,0.0,0.0
1,7,1/29/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1628.0,-7.0,0,0,N,102.0,607,,,,0.0
1,7,1/29/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2321.0,56.0,0,0,N,114.0,607,0.0,4.0,52.0,0.0
1,7,1/29/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1438.0,9.0,0,0,N,73.0,209,,,,0.0
1,7,1/29/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2314.0,7.0,0,0,N,72.0,209,,,,0.0
1,7,1/29/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1959.0,60.0,0,0,N,161.0,1053,0.0,0.0,56.0,0.0
1,7,1/29/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2340.0,-14.0,0,0,N,84.0,209,,,,0.0
1,7,1/29/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1753.0,-8.0,0,0,N,86.0,209,,,,0.0
1,7,1/29/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1052.0,-23.0,0,0,N,85.0,209,,,,0.0
1,7,1/29/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2115.0,-2.0,0,0,N,113.0,607,,,,0.0
1,7,1/29/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1709.0,30.0,0,0,N,111.0,607,0.0,0.0,0.0,0.0
2,1,2/6/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2230.0,6.0,0,0,N,104.0,607,,,,0.0
2,1,2/6/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1612.0,-3.0,0,0,N,114.0,607,,,,0.0
2,1,2/6/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1436.0,18.0,0,0,N,73.0,209,0.0,0.0,0.0,0.0
2,1,2/6/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2327.0,-4.0,0,0,N,71.0,209,,,,0.0
2,1,2/6/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1931.0,30.0,0,0,N,161.0,1053,0.0,14.0,7.0,0.0
2,1,2/6/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,87.0,209,,,,0.0
2,1,2/6/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1734.0,-25.0,0,0,N,89.0,209,,,,0.0
2,1,2/6/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1112.0,-6.0,0,0,N,88.0,209,,,,0.0
2,1,2/6/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2108.0,-9.0,0,0,N,113.0,607,,,,0.0
2,1,2/6/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1624.0,-15.0,0,0,N,111.0,607,,,,0.0
2,1,2/13/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2221.0,-3.0,0,0,N,104.0,607,,,,0.0
2,1,2/13/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1554.0,-21.0,0,0,N,114.0,607,,,,0.0
2,1,2/13/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1403.0,-15.0,0,0,N,73.0,209,,,,0.0
2,1,2/13/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,143.0,132.0,0,0,N,71.0,209,0.0,0.0,123.0,0.0
2,1,2/13/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1905.0,4.0,0,0,N,161.0,1053,,,,0.0
2,1,2/13/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2339.0,-18.0,0,0,N,87.0,209,,,,0.0
2,1,2/13/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1742.0,-17.0,0,0,N,89.0,209,,,,0.0
2,1,2/13/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1052.0,-26.0,0,0,N,88.0,209,,,,0.0
2,1,2/13/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2115.0,7.0,0,0,N,109.0,607,,,,0.0
2,1,2/13/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,949.0,-11.0,0,0,N,110.0,607,,,,0.0
2,1,2/13/23 0:00,UA,5445,OO,5445,ORD,SYR,1357,1648,1637.0,-11.0,0,0,N,111.0,607,,,,0.0
2,1,2/20/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2233.0,9.0,0,0,N,104.0,607,,,,0.0
2,1,2/20/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1602.0,-13.0,0,0,N,114.0,607,,,,0.0
2,1,2/20/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1442.0,-1.0,0,0,N,73.0,209,,,,0.0
2,1,2/20/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2252.0,5.0,0,0,N,72.0,209,,,,0.0
2,1,2/20/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1656.0,5.0,0,0,N,164.0,1053,,,,0.0
2,1,2/20/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2352.0,-5.0,0,0,N,87.0,209,,,,0.0
2,1,2/20/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1739.0,-20.0,0,0,N,89.0,209,,,,0.0
2,1,2/20/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1054.0,-24.0,0,0,N,88.0,209,,,,0.0
2,1,2/20/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1638.0,-5.0,0,0,N,106.0,607,,,,0.0
2,1,2/20/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2052.0,-16.0,0,0,N,109.0,607,,,,0.0
2,1,2/20/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,945.0,-15.0,0,0,N,110.0,607,,,,0.0
2,1,2/27/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2239.0,15.0,0,0,N,104.0,607,15.0,0.0,0.0,0.0
2,1,2/27/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1602.0,-13.0,0,0,N,114.0,607,,,,0.0
2,1,2/27/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1448.0,5.0,0,0,N,73.0,209,,,,0.0
2,1,2/27/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,40.0,113.0,0,0,N,72.0,209,16.0,97.0,0.0,0.0
2,1,2/27/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1637.0,-14.0,0,0,N,164.0,1053,,,,0.0
2,1,2/27/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,,,1,0,N,87.0,209,,,,0.0
2,1,2/27/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1803.0,4.0,0,0,N,89.0,209,,,,0.0
2,1,2/27/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1050.0,-28.0,0,0,N,88.0,209,,,,0.0
2,1,2/27/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1654.0,11.0,0,0,N,106.0,607,,,,0.0
2,1,2/27/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2059.0,-9.0,0,0,N,109.0,607,,,,0.0
2,1,2/27/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1512.0,312.0,0,0,N,110.0,607,0.0,0.0,310.0,0.0
2,2,2/7/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1706.0,-18.0,0,0,N,107.0,607,,,,0.0
2,2,2/7/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1420.0,2.0,0,0,N,73.0,209,,,,0.0
2,2,2/7/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2322.0,-9.0,0,0,N,71.0,209,,,,0.0
2,2,2/7/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2358.0,1.0,0,0,N,87.0,209,,,,0.0
2,2,2/7/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1750.0,-9.0,0,0,N,89.0,209,,,,0.0
2,2,2/7/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1046.0,-32.0,0,0,N,88.0,209,,,,0.0
2,2,2/7/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2059.0,-18.0,0,0,N,113.0,607,,,,0.0
2,2,2/7/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1613.0,-26.0,0,0,N,111.0,607,,,,0.0
2,2,2/14/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1718.0,-6.0,0,0,N,107.0,607,,,,0.0
2,2,2/14/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1402.0,-16.0,0,0,N,73.0,209,,,,0.0
2,2,2/14/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2315.0,-16.0,0,0,N,71.0,209,,,,0.0
2,2,2/14/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1907.0,6.0,0,0,N,161.0,1053,,,,0.0
2,2,2/14/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2335.0,-22.0,0,0,N,87.0,209,,,,0.0
2,2,2/14/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1825.0,26.0,0,0,N,89.0,209,0.0,0.0,0.0,0.0
2,2,2/14/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1044.0,-34.0,0,0,N,88.0,209,,,,0.0
2,2,2/14/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1714.0,31.0,0,0,N,106.0,607,0.0,11.0,0.0,0.0
2,2,2/14/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2153.0,45.0,0,0,N,109.0,607,0.0,45.0,0.0,0.0
2,2,2/14/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,944.0,-16.0,0,0,N,110.0,607,,,,0.0
2,2,2/21/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1705.0,-19.0,0,0,N,107.0,607,,,,0.0
2,2,2/21/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1440.0,-3.0,0,0,N,73.0,209,,,,0.0
2,2,2/21/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2248.0,1.0,0,0,N,72.0,209,,,,0.0
2,2,2/21/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1703.0,12.0,0,0,N,164.0,1053,,,,0.0
2,2,2/21/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2334.0,-23.0,0,0,N,87.0,209,,,,0.0
2,2,2/21/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1742.0,-17.0,0,0,N,89.0,209,,,,0.0
2,2,2/21/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1057.0,-21.0,0,0,N,88.0,209,,,,0.0
2,2,2/21/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1634.0,-9.0,0,0,N,106.0,607,,,,0.0
2,2,2/21/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2117.0,9.0,0,0,N,109.0,607,,,,0.0
2,2,2/21/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,933.0,-27.0,0,0,N,110.0,607,,,,0.0
2,2,2/28/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1708.0,-16.0,0,0,N,107.0,607,,,,0.0
2,2,2/28/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,,,1,0,N,73.0,209,,,,0.0
2,2,2/28/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,214.0,207.0,0,0,N,72.0,209,0.0,0.0,82.0,0.0
2,2,2/28/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1702.0,11.0,0,0,N,164.0,1053,,,,0.0
2,2,2/28/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2349.0,-8.0,0,0,N,87.0,209,,,,0.0
2,2,2/28/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1801.0,2.0,0,0,N,89.0,209,,,,0.0
2,2,2/28/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,,,1,0,N,88.0,209,,,,0.0
2,2,2/28/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1644.0,1.0,0,0,N,106.0,607,,,,0.0
2,2,2/28/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2052.0,-16.0,0,0,N,109.0,607,,,,0.0
2,2,2/28/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,939.0,-21.0,0,0,N,110.0,607,,,,0.0
2,3,2/1/23 0:00,AA,4771,YX,4771,ORD,SYR,1645,1938,1921.0,-17.0,0,0,N,113.0,607,,,,0.0
2,3,2/1/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1427.0,-2.0,0,0,N,73.0,209,,,,0.0
2,3,2/1/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2257.0,-10.0,0,0,N,72.0,209,,,,0.0
2,3,2/1/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2342.0,-12.0,0,0,N,84.0,209,,,,0.0
2,3,2/1/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1901.0,60.0,0,0,N,86.0,209,0.0,0.0,60.0,0.0
2,3,2/1/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1233.0,78.0,0,0,N,85.0,209,0.0,45.0,33.0,0.0
